binner	rank	bin	precision	recall	predicted_size	real_size
elated_franklin_1	strain	evo_1139_Y.018	0.267323971353	0.993094440706	27089213.0	7291951.0
elated_franklin_1	strain	1048885	0.997460624305	0.999320093186	12295148.0	12272270.0
elated_franklin_1	strain	1036011	0	0	0	738955.0
elated_franklin_1	strain	Sample24_88	0	0	0	15839.0
elated_franklin_1	strain	1030716	0.581735983798	0.0978598193516	312549.0	1857974.0
elated_franklin_1	strain	1286_AO	0.299600254933	0.301499190861	3932006.0	3907241.0
elated_franklin_1	strain	1052965	0.479676763309	0.964401011206	4754287.0	2364702.0
elated_franklin_1	strain	Sample15_13	0	0	0	35178.0
elated_franklin_1	strain	Sample20_16	0	0	0	28254.0
elated_franklin_1	strain	1052968	0.510917371548	0.987113796218	7466266.0	3864443.0
elated_franklin_1	strain	Sample23_4	0	0	0	36461.0
elated_franklin_1	strain	Sample20_11	0	0	0	35005.0
elated_franklin_1	strain	1030776	0.0043273914514	0.00485668874092	2968532.0	2645012.0
elated_franklin_1	strain	Sample22_210	0	0	0	19704.0
elated_franklin_1	strain	evo_1139_Y.035	0.257991621979	0.977068332248	27089213.0	7152816.0
elated_franklin_1	strain	1287_BN	1.0	0.998620284552	4746596.0	4753154.0
elated_franklin_1	strain	1287_BO	1.0	0.94268747538	5109220.0	5419845.0
elated_franklin_1	strain	1030896	1.0	0.96899413809	2893307.0	2985887.0
elated_franklin_1	strain	Sample22_66	0	0	0	35680.0
elated_franklin_1	strain	1287_BC	0.282574503712	0.323076503647	10526254.0	9206646.0
elated_franklin_1	strain	1287_BD	0.485898115211	0.969088720512	8564458.0	4294193.0
elated_franklin_1	strain	Sample22_61	0	0	0	36436.0
elated_franklin_1	strain	1048966	0.489082628452	0.995962279332	7466266.0	3666425.0
elated_franklin_1	strain	1030812	0.996679541912	0.380867296569	1416672.0	3707244.0
elated_franklin_1	strain	1036557	0.784136401427	0.672921582379	2968532.0	3459146.0
elated_franklin_1	strain	1035993	0.554125676809	0.990306656404	4982940.0	2788202.0
elated_franklin_1	strain	Sample18_112	0	0	0	14277.0
elated_franklin_1	strain	Sample18_113	0	0	0	14109.0
elated_franklin_1	strain	Sample9_19	0	0	0	20128.0
elated_franklin_1	strain	Sample22_570	0	0	0	8899.0
elated_franklin_1	strain	1030782	0.97855532849	0.989509555883	2423679.0	2396848.0
elated_franklin_1	strain	Sample6_55	0	0	0	30382.0
elated_franklin_1	strain	1052998	0.490979575185	0.980536200246	5015174.0	2511226.0
elated_franklin_1	strain	1052995	0.478269674606	0.917670688296	13154520.0	6855845.0
elated_franklin_1	strain	Sample15_73	0	0	0	8195.0
elated_franklin_1	strain	Sample23_22	0	0	0	29517.0
elated_franklin_1	strain	1036629	0.953681957112	0.991916269952	2554253.0	2455797.0
elated_franklin_1	strain	1035921	0.186716280198	0.964308316889	14517545.0	2810991.0
elated_franklin_1	strain	Sample24_109	0	0	0	14122.0
elated_franklin_1	strain	1048870	0.577086774637	0.921445797047	17033272.0	10667666.0
elated_franklin_1	strain	Sample9_7	0	0	0	26683.0
elated_franklin_1	strain	Sample15_102	0	0	0	6334.0
elated_franklin_1	strain	1053034	0.200669094981	0.269150962335	3400713.0	2535447.0
elated_franklin_1	strain	1036782	0.548883189735	0.994351957902	5320868.0	2937124.0
elated_franklin_1	strain	1036785	1.0	0.985652878067	4909536.0	4980999.0
elated_franklin_1	strain	1021_AS	0.166316755439	0.995424367454	33369416.0	5575404.0
elated_franklin_1	strain	1021_AQ	0.166660543295	0.978959645957	33369416.0	5680893.0
elated_franklin_1	strain	1021_AP	0.997568673999	0.995113074002	6660563.0	6676999.0
elated_franklin_1	strain	1035951	1.0	0.966404309096	2642448.0	2734309.0
elated_franklin_1	strain	Sample22_214	0	0	0	19460.0
elated_franklin_1	strain	1036614	1.0	0.94345158709	2345031.0	2485587.0
elated_franklin_1	strain	1030869	1.0	1.0	1534116.0	1534116.0
elated_franklin_1	strain	Sample23_148	0	0	0	15198.0
elated_franklin_1	strain	1036716	1.0	0.93918290189	2465743.0	2625413.0
elated_franklin_1	strain	1139_AA	0.35405979138	0.716412831438	8205631.0	4055321.0
elated_franklin_1	strain	Sample19_61	0	0	0	26456.0
elated_franklin_1	strain	Sample15_101	0	0	0	6486.0
elated_franklin_1	strain	Sample22_114	0	0	0	28011.0
elated_franklin_1	strain	Sample18_349	0	0	0	5977.0
elated_franklin_1	strain	1036635	1.0	0.986783380783	3225188.0	3268385.0
elated_franklin_1	strain	Sample18_199	0	0	0	8245.0
elated_franklin_1	strain	1048861	0.977789500179	0.99898114539	9952455.0	9741331.0
elated_franklin_1	strain	Sample6_617	0	0	0	8176.0
elated_franklin_1	strain	Sample24_59	0	0	0	19926.0
elated_franklin_1	strain	1139_AL	0.0285884169054	0.0486371456543	8205631.0	4823186.0
elated_franklin_1	strain	1053055	1.0	0.995122780043	5001710.0	5026224.0
elated_franklin_1	strain	Sample22_193	0	0	0	20403.0
elated_franklin_1	strain	Sample24_51	0	0	0	22140.0
elated_franklin_1	strain	Sample9_158	0	0	0	7271.0
elated_franklin_1	strain	Sample23_75	0	0	0	19966.0
elated_franklin_1	strain	Sample6_74	0	0	0	27074.0
elated_franklin_1	strain	Sample22_100	0	0	0	29717.0
elated_franklin_1	strain	Sample20_114	0	0	0	7392.0
elated_franklin_1	strain	1021_P	0.263603669084	0.683919629867	11411131.0	4398201.0
elated_franklin_1	strain	1036701	0.438605923411	0.978928518479	4982940.0	2232591.0
elated_franklin_1	strain	1036704	1.0	0.988586722814	4103579.0	4150955.0
elated_franklin_1	strain	Sample22_823	0	0	0	6067.0
elated_franklin_1	strain	Sample15_24	0	0	0	20607.0
elated_franklin_1	strain	1021_C	0.717425496288	0.818944373552	10526254.0	9221387.0
elated_franklin_1	strain	1048978	0.446443338826	0.828901129277	6696702.0	3606821.0
elated_franklin_1	strain	evo_1286_G.010	0.3293510212	0.994424820108	9480171.0	3139809.0
elated_franklin_1	strain	1030968	1.0	0.99054220962	4583323.0	4627085.0
elated_franklin_1	strain	1220_AX	0.371414367252	0.997819433458	11411131.0	4247520.0
elated_franklin_1	strain	1053040	1.0	0.996581015155	7117468.0	7141886.0
elated_franklin_1	strain	1052953	0.40072176342	0.900480719443	9352372.0	4161887.0
elated_franklin_1	strain	1052950	0.577382294032	0.994811770549	9352372.0	5428056.0
elated_franklin_1	strain	Sample23_512	0	0	0	6628.0
elated_franklin_1	strain	1030740	1.0	0.973470977867	3170961.0	3257376.0
elated_franklin_1	strain	1053049	0.58395740443	0.995031861727	11245113.0	6599454.0
elated_franklin_1	strain	1036680	0.989805857023	0.993727603574	4490814.0	4473091.0
elated_franklin_1	strain	1036683	1.0	0.989913944015	4786226.0	4834992.0
elated_franklin_1	strain	Sample23_513	0	0	0	6622.0
elated_franklin_1	strain	Sample23_257	0	0	0	10824.0
elated_franklin_1	strain	1139_CJ	0.412239788075	0.99485946971	11245113.0	4659636.0
elated_franklin_1	strain	evo_1035921.008	0.185627941914	0.892129262411	14517545.0	3020708.0
elated_franklin_1	strain	1139_CO	0.170935445799	0.992251622059	33369416.0	5748558.0
elated_franklin_1	strain	evo_1035921.007	0.207621536561	0.968049894079	14517545.0	3113636.0
elated_franklin_1	strain	1139_CF	0.180882817967	0.994547740962	33369416.0	6069044.0
elated_franklin_1	strain	1036803	0.973733044437	0.985769797726	5227709.0	5163876.0
elated_franklin_1	strain	1139_T	0.337128476846	0.514565057304	8425417.0	5520095.0
elated_franklin_1	strain	Sample22_625	0	0	0	8160.0
elated_franklin_1	strain	1036800	0.955392693811	0.984240966215	4249685.0	4125126.0
elated_franklin_1	strain	1139_Y	0.239593449983	0.907785807017	27089213.0	7149702.0
elated_franklin_1	strain	Sample22_2	0	0	0	185271.0
elated_franklin_1	strain	1036731	0.448123877533	0.964494942324	5320868.0	2472183.0
elated_franklin_1	strain	1286_G	0.34732685729	0.992981285841	9480171.0	3315992.0
elated_franklin_1	strain	1053031	0.254299854178	0.993499077387	14846143.0	3800076.0
elated_franklin_1	strain	1053037	0.793036342673	0.988704402977	3400713.0	2727700.0
elated_franklin_1	strain	1286_Y	0.700399745067	0.716725830462	3932006.0	3842440.0
elated_franklin_1	strain	1052941	1.0	0.968686996658	5306355.0	5477884.0
elated_franklin_1	strain	1285_AD	1.0	0.985832021791	5640571.0	5721635.0
elated_franklin_1	strain	1030737	1.0	0.983557558381	3599980.0	3660162.0
elated_franklin_1	strain	1287_N	0.496730603902	0.99325459496	8970464.0	4486165.0
elated_franklin_1	strain	Sample19_25	0	0	0	51342.0
elated_franklin_1	strain	1139_B	0.503269396098	0.975569278004	8970464.0	4627616.0
elated_franklin_1	strain	1285_BV	0.167418486171	0.374662582218	6578485.0	2939605.0
elated_franklin_1	strain	Sample22_110	0	0	0	28244.0
elated_franklin_1	strain	1287_W	0.125617361718	0.99624392347	33369416.0	4207582.0
elated_franklin_1	strain	Sample9_16	0	0	0	20716.0
elated_franklin_1	strain	1036695	1.0	0.981868028462	3328566.0	3390034.0
elated_franklin_1	strain	1220_A	1.0	0.997391131658	3857105.0	3867194.0
elated_franklin_1	strain	1049032	0.999233018433	0.99329970594	4473380.0	4500101.0
elated_franklin_1	strain	1048939	1.0	0.978186764439	2893093.0	2957608.0
elated_franklin_1	strain	1049035	1.0	0.98073312754	3094163.0	3154949.0
elated_franklin_1	strain	evo_1030728.001	0.165662443298	0.971529676027	14166337.0	2415603.0
elated_franklin_1	strain	Sample22_762	0	0	0	6794.0
elated_franklin_1	strain	Sample18_6	0	0	0	55781.0
elated_franklin_1	strain	evo_1030728.009	0.170145394678	0.974449149356	14166337.0	2473538.0
elated_franklin_1	strain	1052992	0.504799719032	0.959720738004	13154520.0	6919094.0
elated_franklin_1	strain	Sample19_31	0	0	0	44361.0
elated_franklin_1	strain	Sample19_34	0	0	0	43704.0
elated_franklin_1	strain	Sample19_38	0	0	0	36914.0
elated_franklin_1	strain	Sample15_49	0	0	0	12969.0
elated_franklin_1	strain	1035981	1.0	0.977731368489	1998611.0	2044131.0
naughty_carson_1	strain	1030728	0.176428002591	0.991955078543	14485688.0	2576408.0
naughty_carson_1	strain	1220_E	0.993225529337	0.999440007547	7327805.0	7282241.0
naughty_carson_1	strain	1053022	0.246392423882	0.99687470736	14905576.0	3684135.0
naughty_carson_1	strain	1053025	0.24345164521	0.964504983745	14905576.0	3762331.0
naughty_carson_1	strain	Sample19_54	0.00615636331439	1.0	4811282.0	29620.0
naughty_carson_1	strain	1053028	0.252297261106	0.998676446375	14905576.0	3765620.0
naughty_carson_1	strain	Sample9_165	0.00395340193654	1.0	1770374.0	6999.0
naughty_carson_1	strain	1220_CF	0.439596312713	0.995166105985	10458095.0	4619671.0
naughty_carson_1	strain	Sample6_355	0.0013450052488	0.918165168165	8199968.0	12012.0
naughty_carson_1	strain	Sample23_370	0.000814010582233	1.0	10458095.0	8513.0
naughty_carson_1	strain	1030905	0.784916363963	0.999414190661	3962347.0	3111934.0
naughty_carson_1	strain	1285_BD	0.972298399917	0.912978461984	3126462.0	3329601.0
naughty_carson_1	strain	Sample22_16	0	0	0	68543.0
naughty_carson_1	strain	Sample22_11	0.0212876111745	1.0	3810902.0	81125.0
naughty_carson_1	strain	Sample24_63	0.00263798126066	1.0	7196412.0	18984.0
naughty_carson_1	strain	Sample23_378	0.0022590572108	1.0	3717480.0	8398.0
naughty_carson_1	strain	Sample22_561	0.000837054932088	1.0	10458095.0	8754.0
naughty_carson_1	strain	Sample6_203	0.0045887268184	1.0	3629765.0	16656.0
naughty_carson_1	strain	1220_X	0.994527200301	0.994545517522	3637809.0	3637742.0
naughty_carson_1	strain	Sample18_60	0.000589897975464	1.0	33400691.0	19703.0
naughty_carson_1	strain	Sample24_68	0	0	0	17496.0
naughty_carson_1	strain	Sample18_62	0.00268369848752	1.0	7196412.0	19313.0
naughty_carson_1	strain	Sample6_199	0.00536453025816	1.0	3126462.0	16772.0
naughty_carson_1	strain	1139_AW	0.109807871105	0.0347590676178	1770374.0	5592814.0
naughty_carson_1	strain	Sample22_112	0.00194226190706	1.0	14485688.0	28135.0
naughty_carson_1	strain	Sample15_108	0.000478444219525	1.0	13086165.0	6261.0
naughty_carson_1	strain	evo_1030728.011	0.17275879475	0.997036615606	14485688.0	2509968.0
naughty_carson_1	strain	Sample15_104	0.0559077210849	1.0	115476.0	6456.0
naughty_carson_1	strain	Sample22_94	0.167725347032	1.0	184349.0	30920.0
naughty_carson_1	strain	Sample6_192	0.00050906132451	1.0	33400691.0	17003.0
naughty_carson_1	strain	Sample15_107	0.0015044707837	1.0	4210783.0	6335.0
naughty_carson_1	strain	Sample15_75	0.00110138218879	1.0	7196412.0	7926.0
naughty_carson_1	strain	evo_1035921.028	0.32761422346	0.998676674304	9596540.0	3148129.0
naughty_carson_1	strain	Sample23_25	0.0103225117464	1.0	2827897.0	29191.0
naughty_carson_1	strain	Sample15_103	0.000493803952495	1.0	13086165.0	6462.0
naughty_carson_1	strain	Sample16_245	0.00190543634871	1.0	3962347.0	7550.0
naughty_carson_1	strain	Sample18_262	0.000607621942884	0.885502586327	10424245.0	7153.0
naughty_carson_1	strain	1139_AF	0.186161240861	0.224833642638	5449636.0	4512274.0
naughty_carson_1	strain	Sample18_264	0.0017715320865	1.0	4051860.0	7178.0
naughty_carson_1	strain	1049083	0.837434285237	0.926732618806	5512460.0	4981289.0
naughty_carson_1	strain	Sample18_267	0.00126019168179	1.0	5699133.0	7182.0
naughty_carson_1	strain	Sample16_154	0.00320687534722	1.0	3637809.0	11666.0
naughty_carson_1	strain	Sample23_142	0.00117078960115	1.0	13097144.0	15334.0
naughty_carson_1	strain	Sample22_218	0.105419611715	1.0	184349.0	19434.0
naughty_carson_1	strain	Sample23_147	0.00104958770339	1.0	14485688.0	15204.0
naughty_carson_1	strain	Sample23_145	0.00314568467625	1.0	4848547.0	15252.0
naughty_carson_1	strain	Sample19_29	0.391717759534	1.0	115476.0	45234.0
naughty_carson_1	strain	Sample9_193	0.000588348069127	1.0	10458095.0	6153.0
naughty_carson_1	strain	Sample9_192	0.000470484252139	1.0	13097144.0	6162.0
naughty_carson_1	strain	1285_CK	0.00152902460628	0.00160361892005	3629765.0	3460922.0
naughty_carson_1	strain	1220_BD	0.00273622434987	0.00560326031853	14905576.0	7278798.0
naughty_carson_1	strain	1220_BB	0.620716865476	0.199595578205	1770374.0	5505638.0
naughty_carson_1	strain	Sample23_283	0.00137298959238	1.0	7327805.0	10061.0
naughty_carson_1	strain	1048945	0.911490151396	0.800716677144	6344503.0	7222220.0
naughty_carson_1	strain	Sample6_323	0.00466353618961	1.0	2827897.0	13188.0
naughty_carson_1	strain	1048942	0.854034492918	0.707209779843	5953338.0	7189318.0
naughty_carson_1	strain	1285_CG	1.0	0.997879501806	3725169.0	3733085.0
naughty_carson_1	strain	1285_CF	0.994728108328	0.950094659435	3749508.0	3925652.0
naughty_carson_1	strain	Sample16_69	0.00972692206682	1.0	2775801.0	27000.0
naughty_carson_1	strain	Sample18_77	0	0	0	16935.0
naughty_carson_1	strain	Sample20_90	0.00266491081379	1.0	3629765.0	9673.0
naughty_carson_1	strain	Sample6_235	0.00513610011867	1.0	3060688.0	15720.0
naughty_carson_1	strain	Sample19_309	0.00182069761811	1.0	3977047.0	7241.0
naughty_carson_1	strain	1285_AC	0	0	0	3461926.0
naughty_carson_1	strain	Sample16_65	0.00566726485275	1.0	4848547.0	27478.0
naughty_carson_1	strain	Sample22_87	0.171376031332	1.0	184349.0	31593.0
naughty_carson_1	strain	Sample24_66	0	0	0	17790.0
naughty_carson_1	strain	evo_1035921.030	0.00399115514707	0.00287064579426	2242208.0	3117417.0
naughty_carson_1	strain	1286_BV	0.79200097034	0.989323798552	5449636.0	4362694.0
naughty_carson_1	strain	1286_BU	0	0	0	2936314.0
naughty_carson_1	strain	Sample9_66	0.10776265198	1.0	115476.0	12444.0
naughty_carson_1	strain	1286_AF	0.981247532245	0.998350426077	4862720.0	4779416.0
naughty_carson_1	strain	1049011	0.736277906937	0.775710720495	4051860.0	3845886.0
naughty_carson_1	strain	Sample22_17	0.0135801642889	1.0	4811282.0	65338.0
naughty_carson_1	strain	1139_BF	0.188113892614	0.993236869848	33400691.0	6325917.0
naughty_carson_1	strain	1052959	0.151131519433	0.787005408709	13086165.0	2512984.0
naughty_carson_1	strain	1052974	0.504048646488	0.926029465393	6695324.0	3644343.0
naughty_carson_1	strain	1052977	0.442429373097	0.822614363693	6695324.0	3600968.0
naughty_carson_1	strain	Sample23_175	0.00167439677813	1.0	8199968.0	13730.0
naughty_carson_1	strain	1035969	0.966481864058	0.995881626561	3717480.0	3607735.0
naughty_carson_1	strain	1286_BD	0.000457334103622	0.00101116575325	6695324.0	3028188.0
naughty_carson_1	strain	Sample6_680	0.000524568792243	1.0	14905576.0	7819.0
naughty_carson_1	strain	1035939	0.954406125691	0.99869376143	1674260.0	1600014.0
naughty_carson_1	strain	evo_1286_G.034	0.328066339437	0.939979205423	9308852.0	3248924.0
naughty_carson_1	strain	1220_AO	0.668161265995	0.740354509062	8199968.0	7400375.0
naughty_carson_1	strain	1285_BF	0.239544005285	0.999592948896	17386605.0	4166553.0
naughty_carson_1	strain	1035906	0.985089600346	0.996929842449	2580682.0	2550032.0
naughty_carson_1	strain	1030881	0.998088217528	0.99833820434	3302677.0	3301850.0
naughty_carson_1	strain	1053004	0.461781024294	0.852700403734	4848547.0	2625737.0
naughty_carson_1	strain	1036566	1.0	0.941084381643	2774840.0	2948556.0
naughty_carson_1	strain	1030806	0.997134808817	0.971054835376	3977047.0	4083860.0
naughty_carson_1	strain	1030800	0	0	0	424499.0
naughty_carson_1	strain	evo_1030728.038	0.167544751758	0.987845476121	14485688.0	2456863.0
naughty_carson_1	strain	1285_BO	0.000237544809746	0.000963508481311	14485688.0	3571323.0
naughty_carson_1	strain	1285_AK	0.964343405247	0.831149932226	4009665.0	4652222.0
naughty_carson_1	strain	evo_1030728.035	0.119478274004	0.704555751998	14485688.0	2456477.0
naughty_carson_1	strain	1220_AR	0.505208531143	0.980408328676	8715221.0	4490990.0
naughty_carson_1	strain	Sample15_91	0.000584236421643	0.898793762871	10458095.0	6798.0
naughty_carson_1	strain	evo_1139_Y.018	0.133415207505	0.139667285203	7633665.0	7291951.0
naughty_carson_1	strain	1048885	0.979616372554	0.999441912539	12520637.0	12272270.0
naughty_carson_1	strain	1036011	0.000267562019754	0.00296905765574	8199968.0	738955.0
naughty_carson_1	strain	Sample24_88	0.00314755242476	1.0	5032164.0	15839.0
naughty_carson_1	strain	1030716	0.496087612354	0.408008400548	1528095.0	1857974.0
naughty_carson_1	strain	1286_AO	0.499962206153	0.0355496371992	277823.0	3907241.0
naughty_carson_1	strain	1052965	0.155436676826	0.860180267958	13086165.0	2364702.0
naughty_carson_1	strain	Sample15_13	0.00725536949523	1.0	4848547.0	35178.0
naughty_carson_1	strain	Sample20_16	0.0042199600796	1.0	6695324.0	28254.0
naughty_carson_1	strain	1052968	0.497510800631	0.992138841225	7706494.0	3864443.0
naughty_carson_1	strain	Sample23_4	0.0119126810704	1.0	3060688.0	36461.0
naughty_carson_1	strain	Sample20_11	0.00941632503739	1.0	3717480.0	35005.0
naughty_carson_1	strain	1030776	0.0799810438285	0.247954262589	8199968.0	2645012.0
naughty_carson_1	strain	Sample22_210	0.00406389790591	1.0	4848547.0	19704.0
naughty_carson_1	strain	evo_1139_Y.035	0.865601647439	0.923791832475	7633665.0	7152816.0
naughty_carson_1	strain	1287_BN	0.965150525955	0.998992037708	4919816.0	4753154.0
naughty_carson_1	strain	1287_BO	0.908991008906	0.987609239748	5888605.0	5419845.0
naughty_carson_1	strain	1030896	0.973024692487	0.997400437458	3060688.0	2985887.0
naughty_carson_1	strain	Sample22_66	0.0104254598612	1.0	3422391.0	35680.0
naughty_carson_1	strain	1287_BC	0.382349391842	0.0295959027859	712644.0	9206646.0
naughty_carson_1	strain	1287_BD	0.491748516762	0.99802151417	8715221.0	4294193.0
naughty_carson_1	strain	Sample22_61	0.00391412388982	1.0	9308852.0	36436.0
naughty_carson_1	strain	1048966	0.473836870567	0.995962279332	7706494.0	3666425.0
naughty_carson_1	strain	1030812	0.962733861764	0.660588027117	2543757.0	3707244.0
naughty_carson_1	strain	1036557	0.820753302481	0.70578055971	2974582.0	3459146.0
naughty_carson_1	strain	1035993	0.989943095849	0.993061119675	2796984.0	2788202.0
naughty_carson_1	strain	Sample18_112	0.00266668858244	1.0	5353831.0	14277.0
naughty_carson_1	strain	Sample18_113	0.00533019719727	1.0	2646994.0	14109.0
naughty_carson_1	strain	Sample9_19	0.00399986963859	1.0	5032164.0	20128.0
naughty_carson_1	strain	Sample22_570	0.00239382592509	1.0	3717480.0	8899.0
naughty_carson_1	strain	1030782	0.8551845035	0.990393216424	2775801.0	2396848.0
naughty_carson_1	strain	Sample6_55	0.00992652632349	1.0	3060688.0	30382.0
naughty_carson_1	strain	1052998	0.516562178319	0.997351891068	4848547.0	2511226.0
naughty_carson_1	strain	1052995	0.462974981416	0.884449692197	13097144.0	6855845.0
naughty_carson_1	strain	Sample15_73	0.000625708933184	1.0	13097144.0	8195.0
naughty_carson_1	strain	Sample23_22	0.00410162731094	1.0	7196412.0	29517.0
naughty_carson_1	strain	1036629	0.998724849187	0.985804608443	2424027.0	2455797.0
naughty_carson_1	strain	1035921	0.0145066441405	0.0136603069878	2646994.0	2810991.0
naughty_carson_1	strain	Sample24_109	0	0	0	14122.0
naughty_carson_1	strain	1048870	0.956568940964	0.934741395166	10424245.0	10667666.0
naughty_carson_1	strain	Sample9_7	0.00634719687871	1.0	4203903.0	26683.0
naughty_carson_1	strain	Sample15_102	0.000605655236446	1.0	10458095.0	6334.0
naughty_carson_1	strain	1053034	0.28822324169	0.417778403571	3675120.0	2535447.0
naughty_carson_1	strain	1036782	0.997269705076	0.993263478151	2925325.0	2937124.0
naughty_carson_1	strain	1036785	0.989832406098	1.0	5032164.0	4980999.0
naughty_carson_1	strain	1021_AS	0.16633631921	0.996474515569	33400691.0	5575404.0
naughty_carson_1	strain	1021_AQ	0.166663528009	0.979894710215	33400691.0	5680893.0
naughty_carson_1	strain	1021_AP	0.967971850844	0.99450576524	6860028.0	6676999.0
naughty_carson_1	strain	1035951	0.947163563595	0.979582410035	2827897.0	2734309.0
naughty_carson_1	strain	Sample22_214	0.00765010179825	1.0	2543757.0	19460.0
naughty_carson_1	strain	1036614	0.954738974621	0.974926647106	2538144.0	2485587.0
naughty_carson_1	strain	1030869	0.318858050723	1.0	4811282.0	1534116.0
naughty_carson_1	strain	Sample23_148	0.0030201718386	1.0	5032164.0	15198.0
naughty_carson_1	strain	1036716	0.998379920414	0.938435971788	2467780.0	2625413.0
naughty_carson_1	strain	1139_AA	0.312681420469	0.806360828156	10458095.0	4055321.0
naughty_carson_1	strain	Sample19_61	0.00367627645554	1.0	7196412.0	26456.0
naughty_carson_1	strain	Sample15_101	0.0351832665217	1.0	184349.0	6486.0
naughty_carson_1	strain	Sample22_114	0.00301842641337	0.883617150405	8199968.0	28011.0
naughty_carson_1	strain	Sample18_349	0.00141945096672	1.0	4210783.0	5977.0
naughty_carson_1	strain	1036635	0.89604037727	0.995114100695	3629765.0	3268385.0
naughty_carson_1	strain	Sample18_199	0.000844724803948	0.320315342632	3126462.0	8245.0
naughty_carson_1	strain	1048861	0.977983286684	0.9797977299	9759404.0	9741331.0
naughty_carson_1	strain	Sample6_617	0.0040343591606	1.0	2026592.0	8176.0
naughty_carson_1	strain	Sample24_59	0.0015214003908	1.0	13097144.0	19926.0
naughty_carson_1	strain	1139_AL	0.148257880618	0.321466972246	10458095.0	4823186.0
naughty_carson_1	strain	1053055	0.996405350214	0.992130474089	5004660.0	5026224.0
naughty_carson_1	strain	Sample22_193	0.00562102505259	1.0	3629765.0	20403.0
naughty_carson_1	strain	Sample24_51	0.00558759745171	1.0	3962347.0	22140.0
naughty_carson_1	strain	Sample9_158	0.00055515920112	1.0	13097144.0	7271.0
naughty_carson_1	strain	Sample23_75	0.00550063158359	1.0	3629765.0	19966.0
naughty_carson_1	strain	Sample6_74	0.00186901719822	1.0	14485688.0	27074.0
naughty_carson_1	strain	Sample22_100	0.00443847078946	1.0	6695324.0	29717.0
naughty_carson_1	strain	Sample20_114	0.00152458045678	1.0	4848547.0	7392.0
naughty_carson_1	strain	1021_P	0.250066473587	0.988542133477	17386605.0	4398201.0
naughty_carson_1	strain	1036701	0.991486516862	0.995757395779	2242208.0	2232591.0
naughty_carson_1	strain	1036704	0.985917848247	0.998493840574	4203903.0	4150955.0
naughty_carson_1	strain	Sample22_823	0.000526465469134	0.711554310203	8199968.0	6067.0
naughty_carson_1	strain	Sample15_24	0.00428305802902	1.0	4811282.0	20607.0
naughty_carson_1	strain	1021_C	0.617650608158	0.0477330579445	712644.0	9221387.0
naughty_carson_1	strain	1048978	0.760645727461	0.632025265462	2996930.0	3606821.0
naughty_carson_1	strain	evo_1286_G.010	0.317378018256	0.94095691808	9308852.0	3139809.0
naughty_carson_1	strain	1030968	0.98979564238	0.99653669643	4658598.0	4627085.0
naughty_carson_1	strain	1220_AX	0.24376570354	0.997819433458	17386605.0	4247520.0
naughty_carson_1	strain	1053040	0.985799034297	0.993325292507	7196412.0	7141886.0
naughty_carson_1	strain	1052953	0.410923923947	0.882932429448	8942446.0	4161887.0
naughty_carson_1	strain	1052950	0.573380817732	0.944615715092	8942446.0	5428056.0
naughty_carson_1	strain	Sample23_512	0.000506489105097	1.0	13086165.0	6628.0
naughty_carson_1	strain	1030740	0.998885792503	0.998502475612	3256126.0	3257376.0
naughty_carson_1	strain	1053049	0.999414924024	0.980731587795	6476082.0	6599454.0
naughty_carson_1	strain	1036680	0.99523579964	0.991373526718	4455732.0	4473091.0
naughty_carson_1	strain	1036683	0.999713700535	0.990862652927	4792185.0	4834992.0
naughty_carson_1	strain	Sample23_513	0.00178131422361	1.0	3717480.0	6622.0
naughty_carson_1	strain	Sample23_257	0.00298201123213	1.0	3629765.0	10824.0
naughty_carson_1	strain	1139_CJ	0.266623817588	0.99485946971	17386605.0	4659636.0
naughty_carson_1	strain	evo_1035921.008	0.305609834378	0.970897220122	9596540.0	3020708.0
naughty_carson_1	strain	1139_CO	0.171275318825	0.995156350514	33400691.0	5748558.0
naughty_carson_1	strain	evo_1035921.007	0.317280186401	0.977889515666	9596540.0	3113636.0
naughty_carson_1	strain	1139_CF	0.181031643926	0.996298922862	33400691.0	6069044.0
naughty_carson_1	strain	1036803	0.979747811716	0.986963474723	5201907.0	5163876.0
naughty_carson_1	strain	1139_T	0.11372794675	0.0364741911145	1770374.0	5520095.0
naughty_carson_1	strain	Sample22_625	0.000780256824976	1.0	10458095.0	8160.0
naughty_carson_1	strain	1036800	0.976374940243	0.996649072053	4210783.0	4125126.0
naughty_carson_1	strain	1139_Y	0.000662506228717	0.00116018821484	12520637.0	7149702.0
naughty_carson_1	strain	Sample22_2	0.0467578937433	1.0	3962347.0	185271.0
naughty_carson_1	strain	1036731	0.914481105737	0.97914515228	2646994.0	2472183.0
naughty_carson_1	strain	1286_G	0.342899102918	0.962606966482	9308852.0	3315992.0
naughty_carson_1	strain	1053031	0.252011126574	0.988498914232	14905576.0	3800076.0
naughty_carson_1	strain	1053037	0.705553015956	0.950614803681	3675120.0	2727700.0
naughty_carson_1	strain	1286_Y	0.500037793847	0.0361546309116	277823.0	3842440.0
naughty_carson_1	strain	1052941	0.999503844061	0.95394517299	5228195.0	5477884.0
naughty_carson_1	strain	1285_AD	0.998739808318	0.994811972452	5699133.0	5721635.0
naughty_carson_1	strain	1030737	0.951445090952	0.990629376514	3810902.0	3660162.0
naughty_carson_1	strain	1287_N	0.339710908429	0.990938362722	13086165.0	4486165.0
